city,timestamp,temperature,season
Paris,2018-12-31,7.4860841415617285,winter
Paris,2019-01-01,14.40238273488875,winter
Paris,2019-01-02,2.1429765102500618,winter
Paris,2019-01-03,13.931660755463104,winter
Paris,2019-01-04,0.8848600486928552,winter
Paris,2019-01-05,0.6555761851179629,winter
Paris,2019-01-06,7.599522684801089,winter
Paris,2019-01-07,-1.70629608233299,winter
Paris,2019-01-08,0.5513817651761869,winter
Paris,2019-01-09,0.8894437112016543,winter
Paris,2019-01-10,5.156767871410668,winter
Paris,2019-01-11,4.230454813930534,winter
Paris,2019-01-12,10.259369179997552,winter
Paris,2019-01-13,5.430462264368856,winter
Paris,2019-01-14,-0.50696622758325,winter
Paris,2019-01-15,3.1818250630260243,winter
Paris,2019-01-16,1.6472198994993048,winter
Paris,2019-01-17,4.670482119500737,winter
Paris,2019-01-18,8.444884502645543,winter
Paris,2019-01-19,7.385437827430804,winter
Paris,2019-01-20,4.944359684474229,winter
Paris,2019-01-21,0.17021992389929608,winter
Paris,2019-01-22,5.151326227693688,winter
Paris,2019-01-23,0.5836828949893156,winter
Paris,2019-01-24,6.046426920696555,winter
Paris,2019-01-25,2.783193863236635,winter
Paris,2019-01-26,1.069326993807234,winter
Paris,2019-01-27,0.975616166876808,winter
Paris,2019-01-28,4.111592391087452,winter
Paris,2019-01-29,8.970930980688117,winter
Paris,2019-01-30,-3.743806348681214,winter
Paris,2019-01-31,3.733047601281228,winter
Paris,2019-02-01,11.611993449980979,winter
Paris,2019-02-02,7.4233500903186345,winter
Paris,2019-02-03,-0.06893751111222446,winter
Paris,2019-02-04,6.532759813147879,winter
Paris,2019-02-05,9.718058782744983,winter
Paris,2019-02-06,-1.297051795715978,winter
Paris,2019-02-07,5.21271682408551,winter
Paris,2019-02-08,6.533898912548621,winter
Paris,2019-02-09,-0.45015823814553513,winter
Paris,2019-02-10,6.2674774257316805,winter
Paris,2019-02-11,1.4987482064097,winter
Paris,2019-02-12,19.629512504514814,winter
Paris,2019-02-13,3.050253371200729,winter
Paris,2019-02-14,-7.02858451680631,winter
Paris,2019-02-15,4.551708725863894,winter
Paris,2019-02-16,16.70808043405063,winter
Paris,2019-02-17,16.69480796804854,winter
Paris,2019-02-18,-0.2926384909992199,winter
Paris,2019-02-19,5.454732469857661,winter
Paris,2019-02-20,0.726479983183769,winter
Paris,2019-02-21,-5.642215750532177,winter
Paris,2019-02-22,14.250867410181534,winter
Paris,2019-02-23,7.980715366046809,winter
Paris,2019-02-24,7.381420099308092,winter
Paris,2019-02-25,5.020114775821637,winter
Paris,2019-02-26,1.4621948912879477,winter
Paris,2019-02-27,0.09545158314903301,winter
Paris,2019-02-28,3.1545156902166447,winter
Paris,2019-03-01,12.113153702654458,spring
Paris,2019-03-02,2.613203264492772,spring
Paris,2019-03-03,21.680225070583163,spring
Paris,2019-03-04,16.184745967874875,spring
Paris,2019-03-05,1.960910032264032,spring
Paris,2019-03-06,12.254144009730005,spring
Paris,2019-03-07,13.438927111358167,spring
Paris,2019-03-08,19.283131111952134,spring
Paris,2019-03-09,9.553292384964667,spring
Paris,2019-03-10,14.85168813932717,spring
Paris,2019-03-11,16.262475478519853,spring
Paris,2019-03-12,12.325015766866745,spring
Paris,2019-03-13,12.384359043723322,spring
Paris,2019-03-14,7.569528436821111,spring
Paris,2019-03-15,13.970716124654803,spring
Paris,2019-03-16,12.078501668765277,spring
Paris,2019-03-17,11.248723802352375,spring
Paris,2019-03-18,10.953257724836956,spring
Paris,2019-03-19,20.835906014335507,spring
Paris,2019-03-20,12.827991695222885,spring
Paris,2019-03-21,11.795501932343356,spring
Paris,2019-03-22,17.964383415720178,spring
Paris,2019-03-23,6.66304502536977,spring
Paris,2019-03-24,24.36135786651817,spring
Paris,2019-03-25,4.630759545434661,spring
Paris,2019-03-26,11.736881417036468,spring
Paris,2019-03-27,10.028631841403653,spring
Paris,2019-03-28,2.711872423191535,spring
Paris,2019-03-29,28.959698598720472,spring
Paris,2019-03-30,8.786187763980404,spring
Paris,2019-03-31,7.881716117521499,spring
Paris,2019-04-01,20.919427913770463,spring
Paris,2019-04-02,15.651049919525045,spring
Paris,2019-04-03,6.426667649198357,spring
Paris,2019-04-04,11.838445077645629,spring
Paris,2019-04-05,8.724189128793443,spring
Paris,2019-04-06,13.519174516709166,spring
Paris,2019-04-07,11.84373080017072,spring
Paris,2019-04-08,14.507501302093836,spring
Paris,2019-04-09,13.615116071394931,spring
Paris,2019-04-10,8.2018798422636,spring
Paris,2019-04-11,14.4469212267537,spring
Paris,2019-04-12,19.67728492447826,spring
Paris,2019-04-13,3.3853554800530956,spring
Paris,2019-04-14,17.141610317493626,spring
Paris,2019-04-15,6.758043683352094,spring
Paris,2019-04-16,21.1386164314062,spring
Paris,2019-04-17,16.824256570764977,spring
Paris,2019-04-18,6.7059694164189665,spring
Paris,2019-04-19,14.545563054036514,spring
Paris,2019-04-20,10.24012943977068,spring
Paris,2019-04-21,14.928543281663632,spring
Paris,2019-04-22,13.97813283660407,spring
Paris,2019-04-23,7.007697967661565,spring
Paris,2019-04-24,18.844532809994366,spring
Paris,2019-04-25,7.492517000445102,spring
Paris,2019-04-26,11.208328417956261,spring
Paris,2019-04-27,3.208253161986095,spring
Paris,2019-04-28,15.546096672284488,spring
Paris,2019-04-29,17.155871710127336,spring
Paris,2019-04-30,13.319961702392755,spring
Paris,2019-05-01,12.804982827787796,spring
Paris,2019-05-02,17.342846091861933,spring
Paris,2019-05-03,2.9222511161031144,spring
Paris,2019-05-04,21.064309540211443,spring
Paris,2019-05-05,7.8817895948737675,spring
Paris,2019-05-06,11.69814213243061,spring
Paris,2019-05-07,8.421336666532113,spring
Paris,2019-05-08,19.714966936722043,spring
Paris,2019-05-09,11.550751356770506,spring
Paris,2019-05-10,7.13467728599675,spring
Paris,2019-05-11,15.651251368630627,spring
Paris,2019-05-12,4.7445080660629255,spring
Paris,2019-05-13,16.196531258994288,spring
Paris,2019-05-14,7.904992100392479,spring
Paris,2019-05-15,6.979036111258953,spring
Paris,2019-05-16,13.37867352317046,spring
Paris,2019-05-17,10.193663359442192,spring
Paris,2019-05-18,8.10679970671455,spring
Paris,2019-05-19,14.096327560845507,spring
Paris,2019-05-20,18.548414836686245,spring
Paris,2019-05-21,11.423269257582302,spring
Paris,2019-05-22,9.489482310832736,spring
Paris,2019-05-23,12.297988570420726,spring
Paris,2019-05-24,13.445348624249265,spring
Paris,2019-05-25,10.174444822096298,spring
Paris,2019-05-26,6.6173541739349355,spring
Paris,2019-05-27,1.8540557173122845,spring
Paris,2019-05-28,3.8243480504108964,spring
Paris,2019-05-29,14.723260924325068,spring
Paris,2019-05-30,9.014827031305199,spring
Paris,2019-05-31,4.621377871255169,spring
Paris,2019-06-01,23.80107244126669,summer
Paris,2019-06-02,24.543680853462295,summer
Paris,2019-06-03,18.65663245754935,summer
Paris,2019-06-04,22.438000530117538,summer
Paris,2019-06-05,16.33960909550792,summer
Paris,2019-06-06,10.286950586818092,summer
Paris,2019-06-07,7.745511647810639,summer
Paris,2019-06-08,7.965276319082982,summer
Paris,2019-06-09,22.47371561195726,summer
Paris,2019-06-10,20.599051721922624,summer
Paris,2019-06-11,26.654220164771164,summer
Paris,2019-06-12,24.480420461252628,summer
Paris,2019-06-13,20.23630113597537,summer
Paris,2019-06-14,17.97248106053293,summer
Paris,2019-06-15,15.981516771536215,summer
Paris,2019-06-16,20.437079519569828,summer
Paris,2019-06-17,31.17472880869147,summer
Paris,2019-06-18,22.218628768687335,summer
Paris,2019-06-19,21.96845810809874,summer
Paris,2019-06-20,22.043017220732054,summer
Paris,2019-06-21,26.959429085432937,summer
Paris,2019-06-22,17.58179236512283,summer
Paris,2019-06-23,15.51353182332805,summer
Paris,2019-06-24,16.378966413830756,summer
Paris,2019-06-25,27.354242290964294,summer
Paris,2019-06-26,26.279778897601478,summer
Paris,2019-06-27,16.995594129895437,summer
Paris,2019-06-28,16.43850195079986,summer
Paris,2019-06-29,15.309319161149261,summer
Paris,2019-06-30,23.592223639421363,summer
Paris,2019-07-01,24.262144837920815,summer
Paris,2019-07-02,20.28633297009148,summer
Paris,2019-07-03,26.487734899891173,summer
Paris,2019-07-04,18.723432457581147,summer
Paris,2019-07-05,21.463354487351744,summer
Paris,2019-07-06,21.617741439022844,summer
Paris,2019-07-07,19.092752528289545,summer
Paris,2019-07-08,24.439461062864975,summer
Paris,2019-07-09,15.893684091654722,summer
Paris,2019-07-10,18.163004009918136,summer
Paris,2019-07-11,17.27793766852968,summer
Paris,2019-07-12,15.195711986975821,summer
Paris,2019-07-13,14.211779427827757,summer
Paris,2019-07-14,34.08578942972519,summer
Paris,2019-07-15,18.16522104144443,summer
Paris,2019-07-16,26.710098252921018,summer
Paris,2019-07-17,25.93830588694856,summer
Paris,2019-07-18,23.067424641095712,summer
Paris,2019-07-19,20.29869677972267,summer
Paris,2019-07-20,18.48959063251847,summer
Paris,2019-07-21,16.111607189442275,summer
Paris,2019-07-22,12.469369273335204,summer
Paris,2019-07-23,21.18686563046673,summer
Paris,2019-07-24,18.18059698713513,summer
Paris,2019-07-25,25.027452670128547,summer
Paris,2019-07-26,21.14398590341798,summer
Paris,2019-07-27,24.592622029613448,summer
Paris,2019-07-28,11.705203468781187,summer
Paris,2019-07-29,14.031209794112003,summer
Paris,2019-07-30,18.908975024999695,summer
Paris,2019-07-31,23.52211718949554,summer
Paris,2019-08-01,23.388614388835695,summer
Paris,2019-08-02,21.413181431951738,summer
Paris,2019-08-03,14.563580696427342,summer
Paris,2019-08-04,17.29049308292747,summer
Paris,2019-08-05,21.14724124252051,summer
Paris,2019-08-06,15.489989786890439,summer
Paris,2019-08-07,19.10318517591304,summer
Paris,2019-08-08,24.295302470961705,summer
Paris,2019-08-09,23.827382896971564,summer
Paris,2019-08-10,20.652389451846062,summer
Paris,2019-08-11,15.959456200595124,summer
Paris,2019-08-12,15.602511917195589,summer
Paris,2019-08-13,27.440751999392102,summer
Paris,2019-08-14,21.048283212955727,summer
Paris,2019-08-15,12.6745421039635,summer
Paris,2019-08-16,7.855304397906302,summer
Paris,2019-08-17,17.44015249307094,summer
Paris,2019-08-18,17.244064912875196,summer
Paris,2019-08-19,23.71582499573028,summer
Paris,2019-08-20,21.250708734849063,summer
Paris,2019-08-21,17.56100356142402,summer
Paris,2019-08-22,28.94159072342114,summer
Paris,2019-08-23,17.46150772666466,summer
Paris,2019-08-24,13.391216522588437,summer
Paris,2019-08-25,18.431196221829836,summer
Paris,2019-08-26,17.965349601641567,summer
Paris,2019-08-27,22.49930402069789,summer
Paris,2019-08-28,23.146981898066347,summer
Paris,2019-08-29,20.374342085577187,summer
Paris,2019-08-30,25.755528498108475,summer
Paris,2019-08-31,30.996582297539046,summer
Paris,2019-09-01,12.06733298962077,autumn
Paris,2019-09-02,12.096849794745696,autumn
Paris,2019-09-03,19.12585892491325,autumn
Paris,2019-09-04,11.240348622007856,autumn
Paris,2019-09-05,20.215795114343905,autumn
Paris,2019-09-06,16.712909743742042,autumn
Paris,2019-09-07,12.962059712589586,autumn
Paris,2019-09-08,7.295121138816246,autumn
Paris,2019-09-09,14.90281832005696,autumn
Paris,2019-09-10,16.3432189495844,autumn
Paris,2019-09-11,10.994791655224782,autumn
Paris,2019-09-12,16.47360654536029,autumn
Paris,2019-09-13,21.63390024354195,autumn
Paris,2019-09-14,10.796797126462126,autumn
Paris,2019-09-15,8.295014881825699,autumn
Paris,2019-09-16,11.011053070314937,autumn
Paris,2019-09-17,15.455854721485288,autumn
Paris,2019-09-18,4.562074281502527,autumn
Paris,2019-09-19,24.27508513182285,autumn
Paris,2019-09-20,20.52673319767452,autumn
Paris,2019-09-21,17.50691756193165,autumn
Paris,2019-09-22,18.38534922464093,autumn
Paris,2019-09-23,20.690387487883285,autumn
Paris,2019-09-24,3.7841634065486525,autumn
Paris,2019-09-25,9.42358244334925,autumn
Paris,2019-09-26,14.498528167113776,autumn
Paris,2019-09-27,11.317502413043197,autumn
Paris,2019-09-28,12.928775337048544,autumn
Paris,2019-09-29,5.79312555462833,autumn
Paris,2019-09-30,13.53751571711305,autumn
Paris,2019-10-01,18.56054945359465,autumn
Paris,2019-10-02,16.261335657403908,autumn
Paris,2019-10-03,16.28547365844497,autumn
Paris,2019-10-04,16.012401190061706,autumn
Paris,2019-10-05,19.18110913455627,autumn
Paris,2019-10-06,6.968612312774933,autumn
Paris,2019-10-07,17.169593764439746,autumn
Paris,2019-10-08,0.19944557160242304,autumn
Paris,2019-10-09,16.174511309142765,autumn
Paris,2019-10-10,11.69205367475055,autumn
Paris,2019-10-11,19.12083246402389,autumn
Paris,2019-10-12,8.049517136369401,autumn
Paris,2019-10-13,11.122842611593573,autumn
Paris,2019-10-14,11.347389643086618,autumn
Paris,2019-10-15,14.082760158626872,autumn
Paris,2019-10-16,11.734798321057692,autumn
Paris,2019-10-17,15.342179585870712,autumn
Paris,2019-10-18,19.6568019866028,autumn
Paris,2019-10-19,17.953204197724844,autumn
Paris,2019-10-20,13.977968894070957,autumn
Paris,2019-10-21,9.927714998848188,autumn
Paris,2019-10-22,20.166829391815128,autumn
Paris,2019-10-23,18.6789224564229,autumn
Paris,2019-10-24,16.05545592394953,autumn
Paris,2019-10-25,5.539252019725664,autumn
Paris,2019-10-26,11.50828127289806,autumn
Paris,2019-10-27,7.114350394235718,autumn
Paris,2019-10-28,19.117634814963743,autumn
Paris,2019-10-29,11.691456368059832,autumn
Paris,2019-10-30,10.356142923080865,autumn
Paris,2019-10-31,13.695426963287913,autumn
Paris,2019-11-01,12.005068671408035,autumn
Paris,2019-11-02,18.934576926884628,autumn
Paris,2019-11-03,7.06967535319438,autumn
Paris,2019-11-04,14.924987375073123,autumn
Paris,2019-11-05,5.531870262194667,autumn
Paris,2019-11-06,15.77040046553923,autumn
Paris,2019-11-07,22.091653753040536,autumn
Paris,2019-11-08,11.562069255552004,autumn
Paris,2019-11-09,17.844060309298317,autumn
Paris,2019-11-10,17.008247476076196,autumn
Paris,2019-11-11,14.597760388812116,autumn
Paris,2019-11-12,8.629603148675328,autumn
Paris,2019-11-13,8.207587960021279,autumn
Paris,2019-11-14,2.5752554925472166,autumn
Paris,2019-11-15,11.8051413236283,autumn
Paris,2019-11-16,14.539198610959598,autumn
Paris,2019-11-17,22.200288360187766,autumn
Paris,2019-11-18,22.6778907418912,autumn
Paris,2019-11-19,13.067914679766133,autumn
Paris,2019-11-20,6.538056848803772,autumn
Paris,2019-11-21,11.274097381848621,autumn
Paris,2019-11-22,21.968345031991856,autumn
Paris,2019-11-23,16.38553510139481,autumn
Paris,2019-11-24,10.96991558408477,autumn
Paris,2019-11-25,17.951629085878636,autumn
Paris,2019-11-26,26.87972871181902,autumn
Paris,2019-11-27,1.3183870497123413,autumn
Paris,2019-11-28,8.691484426387362,autumn
Paris,2019-11-29,21.321019705174777,autumn
Paris,2019-11-30,3.329106152194427,autumn
Paris,2019-12-01,11.161676156378254,winter
Paris,2019-12-02,9.584838815427634,winter
Paris,2019-12-03,11.067833735508009,winter
Paris,2019-12-04,1.596183738915154,winter
Paris,2019-12-05,11.98381621140838,winter
Paris,2019-12-06,5.393181953596671,winter
Paris,2019-12-07,7.794732575771843,winter
Paris,2019-12-08,4.88532155801407,winter
Paris,2019-12-09,2.3763356710934986,winter
Paris,2019-12-10,-1.50211536081466,winter
Paris,2019-12-11,2.2368577468112,winter
Paris,2019-12-12,2.9657513617748705,winter
Paris,2019-12-13,5.34287571803019,winter
Paris,2019-12-14,6.718777238078642,winter
Paris,2019-12-15,9.653067759802568,winter
Paris,2019-12-16,1.7604678061668573,winter
Paris,2019-12-17,0.17193824001218638,winter
Paris,2019-12-18,0.7174643080853857,winter
Paris,2019-12-19,16.27979003602064,winter
Paris,2019-12-20,4.927590562396016,winter
Paris,2019-12-21,2.2782212685335885,winter
Paris,2019-12-22,-2.638240023073567,winter
Paris,2019-12-23,2.2581923919465168,winter
Paris,2019-12-24,5.707067415734053,winter
Paris,2019-12-25,1.5655956616978197,winter
Paris,2019-12-26,-1.648008152749856,winter
Paris,2019-12-27,5.145087812549513,winter
Paris,2019-12-28,1.99621226669651,winter
Paris,2019-12-29,0.1593606717804944,winter
Tokyo,2010-01-01,3.1825974109667645,winter
Tokyo,2010-01-02,8.196033571390048,winter
Tokyo,2010-01-03,1.6094522915845286,winter
Tokyo,2010-01-04,7.195711339844787,winter
Tokyo,2010-01-05,11.559191008381001,winter
Tokyo,2010-01-06,11.276709168257447,winter
Tokyo,2010-01-07,12.26158446845974,winter
Tokyo,2010-01-08,-5.848316052196546,winter
Tokyo,2010-01-09,4.296297776842974,winter
Tokyo,2010-01-10,3.1888431030731126,winter
Tokyo,2010-01-11,4.51626798282129,winter
Tokyo,2010-01-12,2.639480339661149,winter
Tokyo,2010-01-13,1.1261531978946584,winter
Tokyo,2010-01-14,9.915040677100228,winter
Tokyo,2010-01-15,7.6291917548986605,winter
Tokyo,2010-01-16,4.990448653197901,winter
Tokyo,2010-01-17,4.570417300790336,winter
Tokyo,2010-01-18,5.577311774910516,winter
Tokyo,2010-01-19,-4.165522517738996,winter
Tokyo,2010-01-20,2.0780055628819762,winter
Tokyo,2010-01-21,2.6300693888413735,winter
Tokyo,2010-01-22,2.4095536414654135,winter
Tokyo,2010-01-23,15.979332823846935,winter
Tokyo,2010-01-24,-1.7922161271093937,winter
Tokyo,2010-01-25,14.187857330475579,winter
Tokyo,2010-01-26,-2.3034654540380446,winter
Tokyo,2010-01-27,-0.9086428940297895,winter
Tokyo,2010-01-28,6.54245487656418,winter
Tokyo,2010-01-29,4.975156548585435,winter
Tokyo,2010-01-30,8.126903977557573,winter
Tokyo,2010-01-31,9.722489888852367,winter
Tokyo,2010-02-01,8.84077737893659,winter
Tokyo,2010-02-02,5.457674292553105,winter
Tokyo,2010-02-03,13.364297558170811,winter
Tokyo,2010-02-04,3.787816864773313,winter
Tokyo,2010-02-05,2.544762692094185,winter
Tokyo,2010-02-06,1.2599172746193068,winter
Tokyo,2010-02-07,3.025122535154105,winter
Tokyo,2010-02-08,12.856207846062517,winter
Tokyo,2010-02-09,8.288513982952873,winter
Tokyo,2010-02-10,4.109076552984021,winter
Tokyo,2010-02-11,-6.562837541309076,winter
Tokyo,2010-02-12,1.3672599372752783,winter
Tokyo,2010-02-13,9.70697819069385,winter
Tokyo,2010-02-14,4.58600767017565,winter
Tokyo,2010-02-15,7.372790323035003,winter
Tokyo,2010-02-16,6.194768216753211,winter
Tokyo,2010-02-17,5.744290165355778,winter
Tokyo,2010-02-18,12.456648449027238,winter
Tokyo,2010-02-19,7.206931466100283,winter
Tokyo,2010-02-20,7.026887432573376,winter
Tokyo,2010-02-21,7.631597499262407,winter
Tokyo,2010-02-22,8.34968859680364,winter
Tokyo,2010-02-23,17.359172957439263,winter
Tokyo,2010-02-24,-0.8104431636885077,winter
Tokyo,2010-02-25,0.5909797127138041,winter
Tokyo,2010-02-26,7.365566773403158,winter
Tokyo,2010-02-27,9.770830081086823,winter
Tokyo,2010-02-28,-4.2583328071393876,winter
Tokyo,2010-03-01,21.120013150675508,spring
Tokyo,2010-03-02,16.656262349791557,spring
Tokyo,2010-03-03,25.830443602533578,spring
Tokyo,2010-03-04,19.564304767178584,spring
Tokyo,2010-03-05,21.623705587317716,spring
Tokyo,2010-03-06,23.79542295035691,spring
Tokyo,2010-03-07,13.352061534615281,spring
Tokyo,2010-03-08,16.0089026990649,spring
Tokyo,2010-03-09,18.135550125271866,spring
Tokyo,2010-03-10,10.484143381234453,spring
Tokyo,2010-03-11,16.02269273900479,spring
Tokyo,2010-03-12,9.665758145229796,spring
Tokyo,2010-03-13,10.510893569300395,spring
Tokyo,2010-03-14,10.720025048860359,spring
Tokyo,2010-03-15,17.019612005932906,spring
Tokyo,2010-03-16,13.69291113212862,spring
Tokyo,2010-03-17,22.265109679696415,spring
Tokyo,2010-03-18,11.80607591816926,spring
Tokyo,2010-03-19,13.092895644247902,spring
Tokyo,2010-03-20,12.46228695584669,spring
Tokyo,2010-03-21,12.751588280266118,spring
Tokyo,2010-03-22,23.793263014523458,spring
Tokyo,2010-03-23,8.828691670617495,spring
Tokyo,2010-03-24,15.322690936192586,spring
Tokyo,2010-03-25,14.051816759175129,spring
Tokyo,2010-03-26,8.816444543576251,spring
Tokyo,2010-03-27,13.377965886270141,spring
Tokyo,2010-03-28,15.011099651586422,spring
Tokyo,2010-03-29,10.133695187395814,spring
Tokyo,2010-03-30,10.217775733690878,spring
Tokyo,2010-03-31,21.093026624052456,spring
Tokyo,2010-04-01,22.191942415996696,spring
Tokyo,2010-04-02,21.184774174954015,spring
Tokyo,2010-04-03,7.082912690353776,spring
Tokyo,2010-04-04,22.782247733055446,spring
Tokyo,2010-04-05,8.272089680586676,spring
Tokyo,2010-04-06,8.217381948057586,spring
Tokyo,2010-04-07,21.17587807660396,spring
Tokyo,2010-04-08,19.313101624435227,spring
Tokyo,2010-04-09,9.004277537764525,spring
Tokyo,2010-04-10,9.080883818503285,spring
Tokyo,2010-04-11,21.259650376728416,spring
Tokyo,2010-04-12,13.437090366484048,spring
Tokyo,2010-04-13,23.91683114513153,spring
Tokyo,2010-04-14,12.0414770655362,spring
Tokyo,2010-04-15,17.366720960485246,spring
Tokyo,2010-04-16,17.022184237664007,spring
Tokyo,2010-04-17,16.567203933770205,spring
Tokyo,2010-04-18,2.350797987907667,spring
Tokyo,2010-04-19,14.545961409086084,spring
Tokyo,2010-04-20,10.852149743731463,spring
Tokyo,2010-04-21,4.908356491146759,spring
Tokyo,2010-04-22,7.135029160507717,spring
Tokyo,2010-04-23,11.890548934729138,spring
Tokyo,2010-04-24,16.26327865356081,spring
Tokyo,2010-04-25,13.023246187439577,spring
Tokyo,2010-04-26,14.138290513032862,spring
Tokyo,2010-04-27,8.995773469502225,spring
Tokyo,2010-04-28,16.488082713452517,spring
Tokyo,2010-04-29,12.333729550936049,spring
Tokyo,2010-04-30,21.3161898114488,spring
Tokyo,2010-05-01,13.385748820756454,spring
Tokyo,2010-05-02,20.80563371048945,spring
Tokyo,2010-05-03,16.35382105207546,spring
Tokyo,2010-05-04,6.5253744757910725,spring
Tokyo,2010-05-05,22.643362398693146,spring
Tokyo,2010-05-06,18.96546946378925,spring
Tokyo,2010-05-07,16.1907803190276,spring
Tokyo,2010-05-08,12.386969958957895,spring
Tokyo,2010-05-09,11.67775191727341,spring
Tokyo,2010-05-10,10.174795516713042,spring
Tokyo,2010-05-11,21.8181792858907,spring
Tokyo,2010-05-12,28.199543949618,spring
Tokyo,2010-05-13,13.235733624899336,spring
Tokyo,2010-05-14,13.58076391811734,spring
Tokyo,2010-05-15,5.633737772341842,spring
Tokyo,2010-05-16,23.25429560227384,spring
Tokyo,2010-05-17,16.23329348222737,spring
Tokyo,2010-05-18,22.726734544843183,spring
Tokyo,2010-05-19,21.2938913114659,spring
Tokyo,2010-05-20,17.06868390448787,spring
Tokyo,2010-05-21,18.90969903612321,spring
Tokyo,2010-05-22,13.239118591687774,spring
Tokyo,2010-05-23,5.761406082677531,spring
Tokyo,2010-05-24,13.891152593894416,spring
Tokyo,2010-05-25,14.409258217998046,spring
Tokyo,2010-05-26,18.223762017799576,spring
Tokyo,2010-05-27,16.43510629953915,spring
Tokyo,2010-05-28,13.03264293012984,spring
Tokyo,2010-05-29,23.362943865010543,spring
Tokyo,2010-05-30,12.852567524917747,spring
Tokyo,2010-05-31,19.20150539625769,spring
Tokyo,2010-06-01,27.522981790306627,summer
Tokyo,2010-06-02,23.941708891772272,summer
Tokyo,2010-06-03,24.201280580132522,summer
Tokyo,2010-06-04,28.06377550381257,summer
Tokyo,2010-06-05,23.181747793409507,summer
Tokyo,2010-06-06,24.458835922290756,summer
Tokyo,2010-06-07,18.825202696531388,summer
Tokyo,2010-06-08,23.49997948132548,summer
Tokyo,2010-06-09,30.86066915550945,summer
Tokyo,2010-06-10,34.544379496787954,summer
Tokyo,2010-06-11,31.06104136804221,summer
Tokyo,2010-06-12,31.147006451238646,summer
Tokyo,2010-06-13,22.309339813205312,summer
Tokyo,2010-06-14,26.116848152881907,summer
Tokyo,2010-06-15,30.782183376332135,summer
Tokyo,2010-06-16,27.268259371413354,summer
Tokyo,2010-06-17,30.1447780365575,summer
Tokyo,2010-06-18,28.59139580117174,summer
Tokyo,2010-06-19,33.55541194720522,summer
Tokyo,2010-06-20,24.748244411576053,summer
Tokyo,2010-06-21,21.55416759592871,summer
Tokyo,2010-06-22,30.88235743463511,summer
Tokyo,2010-06-23,28.224451683402524,summer
Tokyo,2010-06-24,39.833601418819676,summer
Tokyo,2010-06-25,31.479989045465263,summer
Tokyo,2010-06-26,27.5176669517909,summer
Tokyo,2010-06-27,33.74232136302421,summer
Tokyo,2010-06-28,31.436266447360296,summer
Tokyo,2010-06-29,24.42636786356266,summer
Tokyo,2010-06-30,34.23868810348532,summer
Tokyo,2010-07-01,24.914992471976724,summer
Tokyo,2010-07-02,30.50861436964698,summer
Tokyo,2010-07-03,34.091268631304224,summer
Tokyo,2010-07-04,27.31103074499104,summer
Tokyo,2010-07-05,32.48121083170556,summer
Tokyo,2010-07-06,26.7655361463189,summer
Tokyo,2010-07-07,25.301475611008268,summer
Tokyo,2010-07-08,18.92355244222408,summer
Tokyo,2010-07-09,29.32954063506093,summer
Tokyo,2010-07-10,36.718038947157325,summer
Tokyo,2010-07-11,26.559064396021558,summer
Tokyo,2010-07-12,28.41741630948718,summer
Tokyo,2010-07-13,21.427443063024892,summer
Tokyo,2010-07-14,25.402122545248222,summer
Tokyo,2010-07-15,23.957096820528598,summer
Tokyo,2010-07-16,36.91599306551393,summer
Tokyo,2010-07-17,30.604277098681916,summer
Tokyo,2010-07-18,27.541290100939108,summer
Tokyo,2010-07-19,28.507722130966773,summer
Tokyo,2010-07-20,29.633370682419905,summer
Tokyo,2010-07-21,23.947151524557516,summer
Tokyo,2010-07-22,25.415287085532835,summer
Tokyo,2010-07-23,30.12990238418049,summer
Tokyo,2010-07-24,23.567852150951364,summer
Tokyo,2010-07-25,20.345129687980556,summer
Tokyo,2010-07-26,31.527877442525604,summer
Tokyo,2010-07-27,30.237235432840517,summer
Tokyo,2010-07-28,22.9506941933447,summer
Tokyo,2010-07-29,29.822409978306624,summer
Tokyo,2010-07-30,33.323762411388124,summer
Tokyo,2010-07-31,35.53646060701586,summer
Tokyo,2010-08-01,28.845372564021826,summer
Tokyo,2010-08-02,20.764676914712506,summer
Tokyo,2010-08-03,27.556319969100745,summer
Tokyo,2010-08-04,26.75219172689559,summer
Tokyo,2010-08-05,34.81232302164563,summer
Tokyo,2010-08-06,20.47349304181336,summer
Tokyo,2010-08-07,21.442518124590848,summer
Tokyo,2010-08-08,27.353860945225005,summer
Tokyo,2010-08-09,25.919328847487957,summer
Tokyo,2010-08-10,23.670697851977156,summer
Tokyo,2010-08-11,33.01009170282489,summer
Tokyo,2010-08-12,28.85323758306444,summer
Tokyo,2010-08-13,36.88537626056549,summer
Tokyo,2010-08-14,27.030528768684285,summer
Tokyo,2010-08-15,23.114313594895236,summer
Tokyo,2010-08-16,26.46238764246366,summer
Tokyo,2010-08-17,24.597532655434176,summer
Tokyo,2010-08-18,21.765865603069503,summer
Tokyo,2010-08-19,29.772399047102137,summer
Tokyo,2010-08-20,30.3509393251947,summer
Tokyo,2010-08-21,18.670277460361717,summer
Tokyo,2010-08-22,35.64863084966773,summer
Tokyo,2010-08-23,27.797991385977358,summer
Tokyo,2010-08-24,31.31864228800019,summer
Tokyo,2010-08-25,23.402941539355307,summer
Tokyo,2010-08-26,34.35458195209169,summer
Tokyo,2010-08-27,15.701979646581432,summer
Tokyo,2010-08-28,17.542514698742174,summer
Tokyo,2010-08-29,26.69856312858981,summer
Tokyo,2010-08-30,35.1235931409295,summer
